"id","entidad_federativa","municipio"
"54158","15","774"
"54160","15","774"
"54162","15","774"
"54168","15","774"
"54170","15","774"
"54172","15","774"
"54173","15","774"
"54180","15","774"
"54187","15","774"
"54189","15","774"
"54190","15","774"
"54193","15","774"
"54195","15","774"
"54196","15","774"
"54197","15","774"
"54198","15","774"
"54200","15","741"
"54203","15","741"
"54220","15","741"
"54223","15","741"
"54224","15","741"
"54225","15","741"
"54226","15","741"
"54227","15","741"
"54233","15","741"
"54234","15","741"
"54235","15","741"
"54236","15","741"
"54237","15","741"
"54240","15","715"
"54246","15","715"
"54250","15","715"
"54253","15","715"
"54254","15","715"
"54255","15","715"
"54256","15","715"
"54257","15","715"
"54260","15","715"
"54263","15","715"
"54264","15","715"
"54265","15","715"
"54270","15","715"
"54273","15","715"
"54274","15","715"
"54275","15","715"
"54276","15","715"
"54280","15","749"
"54283","15","749"
"54284","15","749"
"54285","15","749"
"54286","15","749"
"54287","15","749"
"54290","15","749"
"54293","15","749"
"54294","15","749"
"54295","15","749"
"54296","15","749"
"54297","15","749"
"54300","15","782"
"54310","15","782"
"54313","15","782"
"54314","15","782"
"54315","15","782"
"54320","15","782"
"54324","15","782"
"54325","15","782"
"54326","15","782"
"54327","15","782"
"54330","15","782"
"54333","15","782"
"54334","15","782"
"54335","15","782"
"54336","15","782"
"54337","15","782"
"54340","15","782"
"54343","15","782"
"54345","15","782"
"54346","15","782"
"54350","15","696"
"54360","15","696"
"54363","15","696"
"54364","15","696"
"54365","15","696"
"54366","15","696"
"54367","15","696"
"54370","15","696"
"54373","15","696"
"54374","15","696"
"54375","15","696"
"54380","15","696"
"54383","15","696"
"54384","15","696"
"54385","15","696"
"54386","15","696"
"54387","15","696"
"54400","15","730"
"54402","15","730"
"54405","15","730"
"54407","15","730"
"54408","15","730"
"54409","15","730"
"54410","15","730"
"54413","15","730"
"54414","15","730"
"54416","15","730"
"54417","15","730"
"54420","15","730"
"54424","15","730"
"54425","15","730"
"54426","15","730"
"54430","15","730"
"54434","15","730"
"54435","15","730"
"54439","15","730"
"54440","15","730"
"54448","15","730"
"54449","15","730"
"54455","15","730"
"54457","15","730"
"54459","15","730"
"54460","15","730"
"54463","15","730"
"54464","15","730"
"54466","15","730"
"54467","15","730"
"54469","15","730"
"54470","15","730"
"54473","15","730"
"54474","15","730"
"54475","15","730"
"54476","15","730"
"54477","15","730"
"54480","15","708"
"54483","15","708"
"54484","15","708"
"54485","15","708"
"54539","15","730"
"54570","15","716"
"54571","15","716"
"54573","15","716"
"54574","15","716"
"54575","15","716"
"54600","15","765"
"54602","15","765"
"54603","15","765"
"54604","15","765"
"54605","15","765"
"54607","15","765"
"54608","15","765"
"54610","15","765"
"54614","15","765"
"54616","15","765"
"54640","15","765"
"54645","15","765"
"54650","15","765"
"54655","15","765"
"54656","15","765"
"54657","15","765"
"54658","15","765"
"54660","15","693"
"54665","15","693"
"54666","15","693"
"54667","15","693"
"54668","15","693"
"54680","15","705"
"54683","15","705"
"54684","15","705"
"54685","15","705"
"54687","15","705"
"54690","15","705"
"54693","15","705"
"54694","15","705"
"54695","15","705"
"54696","15","705"
"54697","15","705"
"54700","15","791"
"54710","15","791"
"54712","15","791"
"54713","15","791"
"54714","15","791"
"54715","15","791"
"54716","15","791"
"54719","15","791"
"54720","15","791"
"54725","15","791"
"54729","15","791"
"54730","15","791"
"54740","15","791"
"54743","15","791"
"54744","15","791"
"54745","15","791"
"54750","15","791"
"54753","15","791"
"54759","15","791"
"54760","15","791"
"54763","15","791"
"54764","15","791"
"54765","15","791"
"54766","15","791"
"54767","15","791"
"54769","15","791"
"54770","15","761"
"54783","15","761"
"54784","15","761"
"54785","15","761"
"54786","15","761"
"54787","15","761"
"54788","15","761"
"54800","15","694"
"54803","15","694"
"54804","15","694"
"54805","15","694"
"54807","15","694"
"54830","15","694"
"54831","15","694"
"54834","15","694"
"54840","15","694"
"54850","15","694"
"54855","15","694"
"54857","15","694"
"54858","15","694"
"54860","15","694"
"54870","15","694"
"54875","15","694"
"54877","15","694"
"54878","15","694"
"54879","15","694"
"54880","15","723"
"54882","15","723"
"54883","15","723"
"54884","15","723"
"54890","15","723"
"54893","15","723"
"54894","15","723"
"54895","15","723"
"54900","15","779"
"54910","15","779"
"54913","15","779"
"54914","15","779"
"54915","15","779"
"54916","15","779"
"54918","15","779"
"54920","15","779"
"54924","15","779"
"54925","15","779"
"54926","15","779"
"54927","15","779"
"54929","15","779"
"54930","15","779"
"54932","15","779"
"54933","15","779"
"54934","15","779"
"54935","15","779"
"54938","15","779"
"54939","15","779"
"54940","15","779"
"54942","15","779"
"54943","15","779"
"54944","15","779"
"54945","15","779"
"54946","15","779"
"54948","15","779"
"54949","15","779"
"54950","15","779"
"54954","15","779"
"54955","15","779"
"54957","15","779"
"54958","15","779"
"54959","15","779"
"54960","15","778"
"54962","15","778"
"54963","15","778"
"54964","15","778"
"54965","15","778"
"54966","15","778"
"54967","15","778"
"54970","15","778"
"54972","15","778"
"54974","15","778"
"54975","15","778"
"54976","15","778"
"54977","15","778"
"54980","15","778"
"54983","15","778"
"54984","15","778"
"54985","15","778"
"54986","15","778"
"54987","15","778"
"54990","15","778"
"55000","15","703"
"55010","15","703"
"55014","15","703"
"55016","15","703"
"55017","15","703"
"55018","15","703"
"55020","15","703"
"55023","15","703"
"55024","15","703"
"55025","15","703"
"55027","15","703"
"55028","15","703"
"55029","15","703"
"55030","15","703"
"55036","15","703"
"55037","15","703"
"55038","15","703"
"55039","15","703"
"55040","15","703"
"55044","15","703"
"55050","15","703"
"55055","15","703"
"55056","15","703"
"55057","15","703"
"55059","15","703"
"55060","15","703"
"55063","15","703"
"55064","15","703"
"55065","15","703"
"55066","15","703"
"55067","15","703"
"55068","15","703"
"55069","15","703"
"55070","15","703"
"55074","15","703"
"55075","15","703"
"55076","15","703"
"55080","15","703"
"55084","15","703"
"55085","15","703"
"55087","15","703"
"55090","15","703"
"55094","15","703"
"55095","15","703"
"55100","15","703"
"55104","15","703"
"55105","15","703"
"55107","15","703"
"55114","15","703"
"55115","15","703"
"55117","15","703"
"55118","15","703"
"55119","15","703"
"55120","15","703"
"55125","15","703"
"55126","15","703"
"55127","15","703"
"55128","15","703"
"55129","15","703"
"55130","15","703"
"55135","15","703"
"55137","15","703"
"55138","15","703"
"55139","15","703"
"55140","15","703"
"55146","15","703"
"55147","15","703"
"55148","15","703"
"55149","15","703"
"55158","15","703"
"55170","15","703"
"55176","15","703"
"55179","15","703"
"55180","15","703"
"55187","15","703"
"55188","15","703"
"55189","15","703"
"55190","15","703"
"55200","15","703"
"55210","15","703"
"55218","15","703"
"55220","15","703"
"55230","15","703"
"55234","15","703"
"55235","15","703"
"55236","15","703"
"55237","15","703"
"55238","15","703"
"55240","15","703"
"55242","15","703"
"55243","15","703"
"55244","15","703"
"55245","15","703"
"55246","15","703"
"55247","15","703"
"55248","15","703"
"55249","15","703"
"55260","15","703"
"55264","15","703"
"55266","15","703"
"55267","15","703"
"55268","15","703"
"55269","15","703"
"55270","15","703"
"55280","15","703"
"55284","15","703"
"55287","15","703"
"55288","15","703"
"55289","15","703"
"55290","15","703"
"55294","15","703"
"55295","15","703"
"55296","15","703"
"55297","15","703"
"55298","15","703"
"55299","15","703"
"55300","15","703"
"55308","15","703"
"55310","15","703"
"55316","15","703"
"55317","15","703"
"55320","15","703"
"55330","15","703"
"55338","15","703"
"55339","15","703"
"55340","15","703"
"55347","15","703"
"55348","15","703"
"55349","15","703"
"55360","15","703"
"55369","15","703"
"55390","15","703"
"55400","15","703"
"55404","15","703"
"55405","15","703"
"55407","15","703"
"55410","15","703"
"55414","15","703"
"55415","15","703"
"55416","15","703"
"55417","15","703"
"55418","15","703"
"55419","15","703"
"55420","15","703"
"55425","15","703"
"55429","15","703"
"55430","15","703"
"55450","15","703"
"55458","15","703"
"55459","15","703"
"55490","15","703"
"55498","15","703"
"55500","15","703"
"55506","15","703"
"55507","15","703"
"55508","15","703"
"55509","15","703"
"55510","15","703"
"55515","15","703"
"55516","15","703"
"55517","15","703"
"55518","15","703"
"55519","15","703"
"55520","15","703"
"55530","15","703"
"55540","15","703"
"55547","15","703"
"55548","15","703"
"55549","15","703"
"55600","15","790"
"55603","15","790"
"55604","15","790"
"55605","15","790"
"55606","15","790"
"55607","15","790"
"55609","15","790"
"55610","15","790"
"55613","15","790"
"55614","15","790"
"55615","15","790"
"55619","15","790"
"55620","15","790"
"55628","15","790"
"55629","15","790"
"55630","15","790"
"55634","15","790"
"55635","15","790"
"55636","15","790"
"55637","15","790"
"55640","15","790"
"55643","15","790"
"55644","15","790"
"55645","15","790"
"55646","15","790"
"55650","15","766"
"55653","15","766"
"55654","15","766"
"55655","15","766"
"55656","15","766"
"55657","15","766"
"55660","15","680"
"55663","15","680"
"55664","15","680"
"55665","15","680"
"55666","15","680"
"55667","15","680"
"55670","15","706"
"55673","15","706"
"55676","15","706"
"55679","15","706"
"55680","15","706"
"55683","15","706"
"55684","15","706"
"55685","15","706"
"55689","15","706"
"55690","15","706"
"55694","15","706"
"55697","15","706"
"55700","15","690"
"55705","15","690"
"55707","15","690"
"55708","15","690"
"55709","15","690"
"55710","15","690"
"55712","15","690"
"55713","15","690"
"55714","15","690"
"55715","15","690"
"55716","15","690"
"55717","15","690"
"55718","15","690"
"55719","15","690"
"55720","15","690"
"55726","15","690"
"55728","15","690"
"55729","15","690"
"55730","15","690"
"55736","15","690"
"55737","15","690"
"55738","15","690"
"55739","15","690"
"55740","15","751"
"55743","15","751"
"55744","15","751"
"55745","15","751"
"55746","15","751"
"55747","15","751"
"55748","15","751"
"55749","15","751"
"55750","15","751"
"55752","15","751"
"55754","15","751"
"55755","15","751"
"55757","15","751"
"55758","15","751"
"55760","15","751"
"55763","15","751"
"55764","15","751"
"55765","15","751"
"55766","15","751"
"55767","15","751"
"55768","15","751"
"55769","15","751"
"55770","15","751"
"55773","15","751"
"55776","15","751"
"55777","15","751"
"55778","15","751"
"55780","15","714"
"55783","15","714"
"55784","15","714"
"55785","15","795"
"55790","15","729"
"55793","15","729"
"55794","15","729"
"55795","15","729"
"55796","15","729"
"55797","15","729"
"55799","15","729"
"55800","15","762"
"55803","15","762"
"55804","15","762"
"55805","15","762"
"55806","15","762"
"55807","15","762"
"55810","15","762"
"55816","15","762"
"55817","15","762"
"55820","15","762"
"55823","15","762"
"55824","15","762"
"55825","15","762"
"55826","15","762"
"55829","15","762"
"55830","15","762"
"55833","15","762"
"55834","15","762"
"55835","15","762"
"55836","15","762"
"55837","15","762"
"55838","15","762"
"55840","15","762"
"55843","15","762"
"55844","15","762"
"55845","15","762"
"55846","15","762"
"55847","15","762"
"55850","15","745"
"55851","15","745"
"55852","15","745"
"55853","15","745"
"55854","15","745"
"55855","15","745"
"55859","15","745"
"55870","15","672"
"55873","15","672"
"55874","15","672"
"55875","15","672"
"55876","15","672"
"55877","15","672"
"55878","15","672"
"55880","15","672"
"55882","15","672"
"55883","15","672"
"55884","15","672"
"55885","15","672"
"55886","15","672"
"55887","15","672"
"55888","15","672"
"55890","15","672"
"55893","15","672"
"55894","15","672"
"55895","15","672"
"55899","15","672"
"55900","15","735"
"55910","15","735"
"55913","15","735"
"55914","15","735"
"55916","15","735"
"55920","15","735"
"55923","15","735"
"55924","15","735"
"55925","15","735"
"55926","15","735"
"55927","15","735"
"55930","15","735"
"55934","15","735"
"55935","15","735"
"55936","15","735"
"55937","15","735"
"55940","15","686"
"55943","15","686"
"55950","15","686"
"55951","15","686"
"55952","15","686"
"55954","15","686"
"55955","15","686"
"55956","15","686"
"55960","15","686"
"55963","15","686"
"55965","15","686"
"55970","15","731"
"55974","15","731"
"55975","15","731"
"55976","15","731"
"55977","15","731"
"55978","15","731"
"55980","15","754"
"55983","15","754"
"55984","15","754"
"55985","15","754"
"55988","15","754"
"55989","15","754"
"55990","15","754"
"55993","15","754"
"55994","15","754"
"55995","15","754"
"55996","15","754"
"55997","15","754"
"55998","15","754"
"56000","15","770"
"56003","15","770"
"56004","15","770"
"56005","15","770"
"56006","15","770"
"56007","15","770"
"56010","15","770"
"56020","15","770"
"56023","15","770"
"56024","15","770"
"56025","15","770"
"56026","15","770"
"56027","15","770"
"56030","15","698"
"56034","15","698"
"56035","15","698"
"56036","15","698"
"56037","15","698"
"56038","15","698"
"56040","15","698"
"56050","15","739"
"56053","15","739"
"56054","15","739"
"56055","15","739"
"56056","15","739"
"56057","15","739"
"56070","15","763"
"56074","15","763"
"56077","15","763"
"56080","15","763"
"56083","15","763"
"56085","15","763"
"56086","15","763"
"56087","15","763"
"56090","15","763"
"56093","15","763"
"56094","15","763"
"56095","15","763"
"56096","15","763"
"56100","15","769"
"56103","15","769"
"56105","15","769"
"56106","15","769"
"56110","15","769"
"56120","15","769"
"56130","15","769"
"56140","15","769"
"56150","15","769"
"56160","15","769"
"56170","15","769"
"56200","15","769"
"56203","15","769"
"56204","15","769"
"56205","15","769"
"56207","15","769"
"56208","15","769"
"56210","15","769"
"56213","15","769"
"56214","15","769"
"56215","15","769"
"56216","15","769"
"56217","15","769"
"56220","15","769"
"56223","15","769"
"56224","15","769"
"56225","15","769"
"56226","15","769"
"56227","15","769"
"56230","15","769"
"56233","15","769"
"56235","15","769"
"56236","15","769"
"56237","15","769"
"56240","15","769"
"56243","15","769"
"56244","15","769"
"56245","15","769"
"56246","15","769"
"56247","15","769"
"56250","15","769"
"56253","15","769"
"56254","15","769"
"56255","15","769"
"56256","15","769"
"56257","15","769"
"56260","15","769"
"56263","15","769"
"56264","15","769"
"56265","15","769"
"56266","15","769"
"56267","15","769"
"56270","15","700"
"56272","15","700"
"56273","15","700"
"56274","15","700"
"56280","15","700"
"56300","15","681"
"56303","15","681"
"56304","15","681"
"56305","15","681"
"56306","15","681"
"56310","15","681"
"56313","15","681"
"56314","15","681"
"56315","15","681"
"56330","15","701"
"56333","15","701"
"56334","15","701"
"56335","15","701"
"56337","15","701"
"56338","15","701"
"56340","15","701"
"56343","15","701"
"56344","15","701"
"56346","15","701"
"56350","15","701"
"56353","15","701"
"56356","15","701"
"56360","15","701"
"56363","15","701"
"56366","15","701"
"56370","15","699"
"56373","15","699"
"56375","15","699"
"56376","15","699"
"56377","15","699"
"56380","15","699"
"56383","15","699"
"56384","15","699"
"56386","15","699"
"56387","15","699"
"56390","15","699"
"56396","15","699"
"56400","15","740"
"56410","15","740"
"56420","15","740"
"56428","15","740"
"56429","15","740"
"56430","15","740"
"56440","15","740"
"56490","15","740"
"56495","15","740"
"56500","15","740"
"56505","15","740"
"56507","15","740"
"56508","15","740"
"56509","15","740"
"56510","15","740"
"56512","15","740"
"56513","15","740"
"56514","15","740"
"56515","15","740"
"56516","15","740"
"56520","15","740"
"56524","15","740"
"56525","15","740"
"56526","15","740"
"56527","15","740"
"56528","15","740"
"56529","15","740"
"56530","15","709"
"56535","15","709"
"56536","15","709"
"56537","15","709"
"56538","15","709"
"56539","15","709"
"56540","15","709"
"56550","15","709"
"56553","15","709"
"56555","15","709"
"56556","15","709"
"56558","15","709"
"56560","15","709"
"56563","15","709"
"56564","15","709"
"56565","15","709"
"56566","15","709"
"56567","15","709"
"56568","15","709"
"56569","15","709"
"56570","15","709"
"56576","15","709"
"56577","15","709"
"56579","15","709"
"56580","15","709"
"56584","15","709"
"56585","15","709"
"56586","15","709"
"56587","15","709"
"56588","15","709"
"56589","15","709"
"56590","15","709"
"56599","15","709"
"56600","15","695"
"56604","15","695"
"56605","15","695"
"56606","15","695"
"56607","15","695"
"56608","15","695"
"56609","15","695"
"56610","15","792"
"56613","15","792"
"56614","15","792"
"56615","15","792"
"56616","15","792"
"56617","15","792"
"56618","15","792"
"56619","15","792"
"56620","15","695"
"56623","15","695"
"56624","15","695"
"56625","15","695"
"56640","15","695"
"56641","15","695"
"56642","15","695"
"56643","15","695"
"56644","15","695"
"56646","15","695"
"56647","15","695"
"56650","15","753"
"56653","15","753"
"56654","15","753"
"56655","15","753"
"56656","15","753"
"56657","15","753"
"56680","15","692"
"56683","15","692"
"56700","15","773"
"56703","15","773"
"56704","15","773"
"56710","15","773"
"56713","15","773"
"56714","15","773"
"56715","15","773"
"56716","15","773"
"56720","15","773"
"56723","15","773"
"56726","15","773"
"56730","15","773"
"56731","15","773"
"56735","15","773"
"56740","15","773"
"56743","15","773"
"56744","15","773"
"56745","15","773"
"56746","15","773"
"56747","15","773"
"56760","15","687"
"56763","15","687"
"56765","15","687"
"56766","15","687"
"56767","15","687"
"56776","15","687"
"56777","15","687"
"56780","15","759"
"56783","15","759"
"56784","15","759"
"56785","15","759"
"56800","15","738"
"56803","15","738"
"56804","15","738"
"56805","15","738"
"56806","15","738"
"56810","15","738"
"56813","15","738"
"56814","15","738"
"56815","15","738"
"56820","15","738"
"56860","15","720"
"56864","15","720"
"56865","15","720"
"56866","15","720"
"56867","15","720"
"56880","15","764"
"56884","15","764"
"56885","15","764"
"56886","15","764"
"56890","15","764"
"56893","15","764"
"56894","15","764"
"56895","15","764"
"56900","15","679"
"56903","15","679"
"56904","15","679"
"56905","15","679"
"56913","15","679"
"56914","15","679"
"56920","15","679"
"56923","15","679"
"56924","15","679"
"56930","15","679"
"56933","15","679"
"56935","15","679"
"56940","15","679"
"56945","15","679"
"56950","15","679"
"56953","15","679"
"56954","15","679"
"56955","15","679"
"56956","15","679"
"56960","15","679"
"56963","15","679"
"56965","15","679"
"56970","15","685"
"56973","15","685"
"56974","15","685"
"56975","15","685"
"56976","15","685"
"56977","15","685"
"56978","15","685"
"56979","15","685"
"56980","15","685"
"56982","15","685"
"56983","15","685"
"56984","15","685"
"56990","15","704"
"56993","15","704"
"56994","15","704"
"56996","15","704"
"57000","15","728"
"57100","15","728"
"57103","15","728"
"57120","15","728"
"57129","15","728"
"57130","15","728"
"57138","15","728"
"57139","15","728"
"57140","15","728"
"57150","15","728"
"57158","15","728"
"57170","15","728"
"57171","15","728"
"57178","15","728"
"57179","15","728"
"57180","15","728"
"57185","15","728"
"57188","15","728"
"57189","15","728"
"57200","15","728"
"57205","15","728"
"57210","15","728"
"57300","15","728"
"57310","15","728"
"57400","15","728"
"57410","15","728"
"57420","15","728"
"57425","15","728"
"57430","15","728"
"57440","15","728"
"57450","15","728"
"57460","15","728"
"57465","15","728"
"57500","15","728"
"57510","15","728"
"57520","15","728"
"57530","15","728"
"57600","15","728"
"57610","15","728"
"57620","15","728"
"57630","15","728"
"57700","15","728"
"57708","15","728"
"57709","15","728"
"57710","15","728"
"57718","15","728"
"57719","15","728"
"57720","15","728"
"57730","15","728"
"57739","15","728"
"57740","15","728"
"57750","15","728"
"57760","15","728"
"57800","15","728"
"57809","15","728"
"57810","15","728"
"57819","15","728"
"57820","15","728"
"57830","15","728"
"57840","15","728"
"57849","15","728"
"57900","15","728"
"57910","15","728"
"57920","15","728"
"57930","15","728"
"57940","15","728"
"57950","15","728"
"58000","16","849"
"58002","16","849"
"58003","16","849"
"58004","16","849"
"58006","16","849"
"58007","16","849"
"58009","16","849"
"58010","16","849"
"58012","16","849"
"58013","16","849"
"58020","16","849"
"58030","16","849"
"58040","16","849"
"58048","16","849"
"58049","16","849"
"58050","16","849"
"58055","16","849"
"58056","16","849"
"58057","16","849"
"58058","16","849"
"58060","16","849"
"58066","16","849"
"58067","16","849"
"58069","16","849"
"58070","16","849"
"58078","16","849"
"58079","16","849"
"58080","16","849"
"58085","16","849"
"58086","16","849"
"58087","16","849"
"58088","16","849"
"58089","16","849"
"58090","16","849"
"58093","16","849"
"58095","16","849"
"58096","16","849"
"58097","16","849"
"58098","16","849"
"58099","16","849"
"58100","16","849"
"58110","16","849"
"58114","16","849"
"58115","16","849"
"58116","16","849"
"58117","16","849"
"58118","16","849"
"58120","16","849"
"58127","16","849"
"58128","16","849"
"58130","16","849"
"58140","16","849"
"58145","16","849"
"58146","16","849"
"58147","16","849"
"58148","16","849"
"58149","16","849"
"58150","16","849"
"58158","16","849"
"58160","16","849"
"58168","16","849"
"58170","16","849"
"58175","16","849"
"58178","16","849"
"58179","16","849"
"58180","16","849"
"58183","16","849"
"58186","16","849"
"58187","16","849"
"58188","16","849"
"58189","16","849"
"58190","16","849"
"58191","16","849"
"58192","16","849"
"58194","16","849"
"58195","16","849"
"58196","16","849"
"58197","16","849"
"58199","16","849"
"58200","16","849"
"58210","16","849"
"58216","16","849"
"58217","16","849"
"58218","16","849"
"58219","16","849"
"58220","16","849"
"58226","16","849"
"58227","16","849"
"58228","16","849"
"58229","16","849"
"58230","16","849"
"58240","16","849"
"58244","16","849"
"58245","16","849"
"58248","16","849"
"58249","16","849"
"58250","16","849"
"58253","16","849"
"58254","16","849"
"58255","16","849"
"58256","16","849"
"58257","16","849"
"58258","16","849"
"58259","16","849"
"58260","16","849"
"58261","16","849"
"58270","16","849"
"58277","16","849"
"58278","16","849"
"58280","16","849"
"58290","16","849"
"58295","16","849"
"58296","16","849"
"58297","16","849"
"58300","16","849"
"58301","16","849"
"58302","16","849"
"58303","16","849"
"58304","16","849"
"58310","16","849"
"58312","16","849"
"58313","16","849"
"58314","16","849"
"58317","16","849"
"58320","16","849"
"58321","16","849"
"58322","16","849"
"58323","16","849"
"58324","16","849"
"58330","16","849"
"58331","16","849"
"58332","16","849"
"58333","16","849"
"58334","16","849"
"58335","16","849"
"58336","16","849"
"58337","16","849"
"58338","16","849"
"58340","16","849"
"58341","16","849"
"58342","16","849"
"58343","16","849"
"58344","16","849"
"58345","16","849"
"58346","16","849"
"58347","16","849"
"58348","16","849"
"58350","16","849"
"58352","16","849"
"58353","16","849"
"58355","16","849"
"58356","16","849"
"58357","16","849"
"58358","16","849"
"58359","16","849"
"58360","16","833"
"58362","16","833"
"58363","16","833"
"58364","16","833"
"58365","16","833"
"58380","16","833"
"58383","16","833"
"58384","16","833"
"58390","16","833"
"58391","16","833"
"58398","16","833"
"58399","16","833"
"58400","16","812"
"58403","16","812"
"58404","16","812"
"58406","16","812"
"58407","16","812"
"58410","16","812"
"58412","16","812"
"58413","16","812"
"58414","16","812"
"58415","16","812"
"58416","16","812"
"58420","16","869"
"58423","16","869"
"58425","16","869"
"58430","16","869"
"58431","16","869"
"58440","16","896"
"58442","16","896"
"58443","16","896"
"58444","16","896"
"58445","16","896"
"58446","16","896"
"58447","16","896"
"58448","16","896"
"58450","16","844"
"58453","16","844"
"58454","16","844"
"58455","16","844"
"58456","16","844"
"58460","16","797"
"58463","16","797"
"58464","16","797"
"58465","16","797"
"58466","16","797"
"58467","16","797"
"58468","16","797"
"58480","16","845"
"58481","16","845"
"58483","16","845"
"58484","16","845"
"58485","16","845"
"58486","16","845"
"58487","16","845"
"58488","16","845"
"58489","16","845"
"58490","16","845"
"58491","16","845"
"58493","16","845"
"58494","16","845"
"58495","16","845"
"58496","16","845"
"58497","16","845"
"58498","16","845"
"58499","16","845"
"58500","16","867"
"58502","16","867"
"58503","16","867"
"58504","16","867"
"58505","16","867"
"58506","16","867"
"58507","16","867"
"58508","16","867"
"58510","16","867"
"58511","16","867"
"58512","16","867"
"58513","16","867"
"58514","16","867"
"58515","16","867"
"58516","16","867"
"58517","16","867"
"58520","16","867"
"58523","16","867"
"58524","16","867"
"58530","16","867"
"58531","16","867"
"58532","16","867"
"58533","16","867"
"58540","16","909"
"58542","16","909"
"58543","16","909"
"58544","16","909"
"58545","16","909"
"58546","16","909"
"58547","16","909"
"58550","16","800"
"58552","16","800"
"58557","16","800"
"58558","16","800"
"58559","16","800"
"58560","16","800"
"58563","16","800"
"58564","16","800"
"58566","16","800"
"58567","16","800"
"58570","16","859"
"58574","16","859"
"58578","16","859"
"58579","16","859"
"58580","16","859"
"58581","16","859"
"58585","16","859"
"58586","16","859"
"58590","16","859"
"58591","16","859"
"58593","16","859"
"58594","16","859"
"58598","16","859"
"58600","16","903"
"58610","16","903"
"58616","16","903"
"58617","16","903"
"58620","16","903"
"58624","16","903"
"58627","16","903"
"58628","16","903"
"58629","16","903"
"58630","16","903"
"58635","16","903"
"58637","16","903"
"58638","16","903"
"58639","16","903"
"58640","16","903"
"58649","16","903"
"58650","16","903"
"58653","16","903"
"58654","16","903"
"58660","16","903"
"58664","16","903"
"58665","16","903"
"58667","16","903"
"58670","16","903"
"58676","16","903"
"58677","16","903"
"58680","16","903"
"58685","16","903"
"58688","16","903"
"58689","16","903"
"58690","16","903"
"58698","16","903"
"58701","16","903"
"58702","16","903"
"58703","16","903"
"58710","16","903"
"58711","16","903"
"58716","16","903"
"58720","16","903"
"58727","16","903"
"58728","16","903"
"58730","16","903"
"58731","16","903"
"58733","16","903"
"58734","16","903"
"58735","16","903"
"58739","16","903"
"58740","16","890"
"58741","16","890"
"58742","16","890"
"58743","16","890"
"58744","16","890"
"58745","16","890"
"58746","16","890"
"58750","16","890"
"58751","16","890"
"58753","16","890"
"58754","16","890"
"58755","16","890"
"58760","16","866"
"58770","16","866"
"58780","16","840"
"58782","16","840"
"58783","16","840"
"58785","16","840"
"58786","16","840"
"58787","16","840"
"58788","16","840"
"58790","16","840"
"58793","16","840"
"58794","16","840"
"58795","16","840"
"58796","16","840"
"58800","16","850"
"58801","16","850"
"58803","16","850"
"58804","16","850"
"58805","16","850"
"58806","16","850"
"58807","16","850"
"58820","16","832"
"58825","16","832"
"58827","16","832"
"58830","16","832"
"58840","16","816"
"58842","16","816"
"58843","16","816"
"58845","16","816"
"58846","16","816"
"58850","16","816"
"58853","16","816"
"58854","16","816"
"58855","16","816"
"58860","16","823"
"58862","16","823"
"58863","16","823"
"58864","16","823"
"58865","16","823"
"58866","16","823"
"58867","16","823"
"58868","16","823"
"58870","16","814"
"58872","16","814"
"58873","16","814"
"58874","16","814"
"58875","16","814"
"58876","16","814"
"58880","16","884"
"58881","16","884"
"58883","16","884"
"58885","16","884"
"58886","16","884"
"58887","16","884"
"58890","16","884"
"58891","16","884"
"58893","16","884"
"58895","16","884"
"58900","16","874"
"58905","16","874"
"58909","16","874"
"58910","16","874"
"58912","16","874"
"58913","16","874"
"58914","16","874"
"58915","16","874"
"58918","16","874"
"58919","16","874"
"58920","16","799"
"58923","16","799"
"58924","16","799"
"58925","16","799"
"58926","16","799"
"58927","16","799"
"58928","16","799"
"58929","16","799"
"58930","16","906"
"58931","16","906"
"58932","16","906"
"58933","16","906"
"58935","16","906"
"58936","16","906"
"58937","16","906"
"58938","16","906"
"58940","16","906"
"58941","16","906"
"58942","16","906"
"58944","16","906"
"58945","16","906"
"58946","16","906"
"58948","16","906"
"58949","16","906"
"58950","16","906"
"58953","16","906"
"58954","16","906"
"58956","16","906"
"58957","16","906"
"58958","16","906"
"58959","16","906"
"58960","16","906"
"58961","16","906"
"58962","16","906"
"58963","16","906"
"58964","16","906"
"58966","16","906"
"58969","16","906"
"58970","16","836"
"58972","16","836"
"58973","16","836"
"58974","16","836"
"58975","16","836"
"58976","16","836"
"58977","16","836"
"58978","16","836"
"58980","16","868"
"58983","16","868"
"58984","16","868"
"58985","16","868"
"58986","16","868"
"58987","16","868"
"58990","16","868"
"58993","16","868"
"58994","16","868"
"58995","16","868"
"58997","16","868"
"59000","16","872"
"59010","16","872"
"59012","16","872"
"59013","16","872"
"59014","16","872"
"59015","16","872"
"59020","16","872"
"59023","16","872"
"59026","16","872"
"59027","16","872"
"59028","16","872"
"59030","16","872"
"59033","16","872"
"59034","16","872"
"59035","16","872"
"59036","16","872"
"59040","16","872"
"59043","16","872"
"59044","16","872"
"59045","16","872"
"59050","16","872"
"59057","16","872"
"59058","16","872"
"59100","16","872"
"59102","16","872"
"59103","16","872"
"59104","16","872"
"59105","16","872"
"59120","16","807"
"59121","16","807"
"59122","16","807"
"59124","16","807"
"59125","16","807"
"59126","16","807"
"59140","16","870"
"59143","16","870"
"59144","16","870"
"59146","16","870"
"59150","16","870"
"59154","16","870"
